Wavelength,Transmission
4000.0,0.0
4100.0,0.012
4200.0,0.0645
4300.0,0.1988
4400.0,0.281
4500.0,0.2704
4600.0,0.213
4700.0,0.1238
4800.0,0.0485
4900.0,0.0151
5000.0,0.0032
5100.0,0.0
