file_name,alpha,conversion_confidence,flux_unit,lh,logg,metallicity,original_flux_unit,original_wavelength_unit,source,teff,units_standardized,vtur,wavelength_unit
Kurucz2003all_fid19993.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid19994.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid19995.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid19996.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid19997.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid19998.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid19999.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,10000.0,999.9,2,999.9
Kurucz2003all_fid20000.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20001.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20002.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20003.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20004.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20005.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20006.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,10250.0,999.9,2,999.9
Kurucz2003all_fid20007.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20008.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20009.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20010.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20011.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20012.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20013.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,10500.0,999.9,2,999.9
Kurucz2003all_fid20014.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20015.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20016.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20017.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20018.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20019.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20020.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,10750.0,999.9,2,999.9
Kurucz2003all_fid20021.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20022.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20023.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20024.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20025.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20026.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20027.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11000.0,999.9,2,999.9
Kurucz2003all_fid20028.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20029.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20030.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20031.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20032.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20033.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20034.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11250.0,999.9,2,999.9
Kurucz2003all_fid20035.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20036.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20037.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20038.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20039.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20040.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20041.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11500.0,999.9,2,999.9
Kurucz2003all_fid20042.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20043.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20044.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20045.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20046.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20047.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20048.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,11750.0,999.9,2,999.9
Kurucz2003all_fid20049.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid20050.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid20051.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid20052.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid20053.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid20054.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12000.0,999.9,2,999.9
Kurucz2003all_fid20055.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid20056.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid20057.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid20058.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid20059.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid20060.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12250.0,999.9,2,999.9
Kurucz2003all_fid20061.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid20062.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid20063.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid20064.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid20065.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid20066.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12500.0,999.9,2,999.9
Kurucz2003all_fid20067.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid20068.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid20069.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid20070.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid20071.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid20072.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,12750.0,999.9,2,999.9
Kurucz2003all_fid20073.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid20074.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid20075.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid20076.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid20077.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid20078.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,13000.0,999.9,2,999.9
Kurucz2003all_fid20079.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20080.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20081.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20082.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20083.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20084.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20085.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,14000.0,999.9,2,999.9
Kurucz2003all_fid20086.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid20087.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid20088.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid20089.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid20090.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid20091.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,15000.0,999.9,2,999.9
Kurucz2003all_fid20092.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid20093.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid20094.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid20095.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid20096.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid20097.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,16000.0,999.9,2,999.9
Kurucz2003all_fid20098.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid20099.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid20100.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid20101.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid20102.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid20103.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,17000.0,999.9,2,999.9
Kurucz2003all_fid20104.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid20105.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid20106.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid20107.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid20108.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid20109.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,18000.0,999.9,2,999.9
Kurucz2003all_fid20110.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid20111.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid20112.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid20113.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid20114.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid20115.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,19000.0,999.9,2,999.9
Kurucz2003all_fid20116.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid20117.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid20118.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid20119.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid20120.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,20000.0,999.9,2,999.9
Kurucz2003all_fid20121.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid20122.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid20123.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid20124.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid20125.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,21000.0,999.9,2,999.9
Kurucz2003all_fid20126.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid20127.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid20128.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid20129.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid20130.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,22000.0,999.9,2,999.9
Kurucz2003all_fid20131.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid20132.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid20133.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid20134.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid20135.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,23000.0,999.9,2,999.9
Kurucz2003all_fid20136.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid20137.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid20138.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid20139.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid20140.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,24000.0,999.9,2,999.9
Kurucz2003all_fid20141.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid20142.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid20143.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid20144.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid20145.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,25000.0,999.9,2,999.9
Kurucz2003all_fid20146.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid20147.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid20148.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid20149.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid20150.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,26000.0,999.9,2,999.9
Kurucz2003all_fid20151.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid20152.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid20153.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid20154.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,27000.0,999.9,2,999.9
Kurucz2003all_fid20155.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid20156.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid20157.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid20158.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,28000.0,999.9,2,999.9
Kurucz2003all_fid20159.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid20160.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid20161.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid20162.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,29000.0,999.9,2,999.9
Kurucz2003all_fid20163.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid20164.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid20165.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid20166.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,30000.0,999.9,2,999.9
Kurucz2003all_fid20167.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid20168.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid20169.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid20170.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,31000.0,999.9,2,999.9
Kurucz2003all_fid20171.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,32000.0,999.9,2,999.9
Kurucz2003all_fid20172.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,32000.0,999.9,2,999.9
Kurucz2003all_fid20173.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,32000.0,999.9,2,999.9
Kurucz2003all_fid20174.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,33000.0,999.9,2,999.9
Kurucz2003all_fid20175.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,33000.0,999.9,2,999.9
Kurucz2003all_fid20176.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,33000.0,999.9,2,999.9
Kurucz2003all_fid20177.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,34000.0,999.9,2,999.9
Kurucz2003all_fid20178.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,34000.0,999.9,2,999.9
Kurucz2003all_fid20179.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,34000.0,999.9,2,999.9
Kurucz2003all_fid20180.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,35000.0,999.9,2,999.9
Kurucz2003all_fid20181.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,35000.0,999.9,2,999.9
Kurucz2003all_fid20182.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,35000.0,999.9,2,999.9
Kurucz2003all_fid20183.txt,0.4,999.9,2,1.25,0.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20184.txt,0.4,999.9,2,1.25,0.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20185.txt,0.4,999.9,2,1.25,1.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20186.txt,0.4,999.9,2,1.25,1.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20187.txt,0.4,999.9,2,1.25,2.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20188.txt,0.4,999.9,2,1.25,2.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20189.txt,0.4,999.9,2,1.25,3.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20190.txt,0.4,999.9,2,1.25,3.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20191.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20192.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20193.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,3500.0,999.9,2,999.9
Kurucz2003all_fid20194.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,36000.0,999.9,2,999.9
Kurucz2003all_fid20195.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,36000.0,999.9,2,999.9
Kurucz2003all_fid20196.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,36000.0,999.9,2,999.9
Kurucz2003all_fid20197.txt,0.4,999.9,2,1.25,4.0,-0.5,999.9,999.9,999.9,37000.0,999.9,2,999.9
Kurucz2003all_fid20198.txt,0.4,999.9,2,1.25,4.5,-0.5,999.9,999.9,999.9,37000.0,999.9,2,999.9
Kurucz2003all_fid20199.txt,0.4,999.9,2,1.25,5.0,-0.5,999.9,999.9,999.9,37000.0,999.9,2,999.9
